Date,signal,pos,held,turnover,gross,net
2010-07-21,-0.5775405589093003,-0.5775405589093003,-0.22207557017001725,0.03125588146202976,0.005534850540027918,0.005519222599296904
2010-07-22,-0.7183603726062002,-0.7183603726062002,-0.3663108383639505,0.14423526819393326,0.0006413876137482629,0.0005692699796512964
2010-07-23,-0.6784572728894073,-0.6784572728894073,-0.5775405589093003,0.21122972054534983,-0.006178777058239239,-0.0062843919185119135
2010-07-26,-0.6377834198746124,-0.6377834198746124,-0.7183603726062002,0.1408198136968999,-0.0013710669256672252,-0.001441476832515675
2010-07-27,-0.567095271979677,-0.567095271979677,-0.6784572728894073,0.039903099716792956,-0.004229747838132758,-0.004249699387991155
2010-07-28,-0.5505282340539679,-0.5505282340539679,-0.6377834198746124,0.04067385301479487,0.002963870392980285,0.0029435334664728876
2010-07-29,-0.5411038068590088,-0.5411038068590088,-0.567095271979677,0.07068814789493538,-0.0,-3.534407394746769e-05
2010-07-30,-0.4964414068542827,-0.4964414068542827,-0.5505282340539679,0.016567037925709127,-0.0024752681162135324,-0.002483551635176387
2010-08-02,-0.4234763910985007,-0.4234763910985007,-0.5411038068590088,0.009424427194959062,-0.005868358052495346,-0.005873070266092826
2010-08-03,-0.3290944424317116,-0.3290944424317116,-0.4964414068542827,0.044662400004726155,-0.005326429652883232,-0.005348760852885596
2010-08-04,-0.2221298338747582,-0.2221298338747582,-0.4234763910985007,0.07296501575578196,-0.0027826680858763393,-0.00281915059375423
2010-08-05,-0.1500548957626097,-0.1500548957626097,-0.3290944424317116,0.09438194866678912,-0.000110083023624421,-0.00015727399795781557
2010-08-06,-0.1005988249795657,-0.1005988249795657,-0.2221298338747582,0.10696460855695339,-0.0007435076768983811,-0.0007969899811768578
2010-08-09,-0.0671520802357499,-0.0671520802357499,-0.1500548957626097,0.07207493811214852,-0.00022521117640491957,-0.00026124864546099385
2010-08-10,-0.0512976126298115,-0.0512976126298115,-0.1005988249795657,0.049456070783043996,0.0010386721432560028,0.0010139441078644807
2010-08-11,-0.07624190949406806,-0.07624190949406806,-0.0671520802357499,0.0334467447438158,0.0010508536454152178,0.0010341302730433098
2010-08-12,-0.08110778699854854,-0.08110778699854854,-0.0512976126298115,0.015854467605938394,-1.7555012276503924e-05,-2.548224607947312e-05
2010-08-13,-0.10707128843085492,-0.10707128843085492,-0.07624190949406806,0.02494429686425656,0.0004820334545104814,0.0004695613060783531
2010-08-16,-0.13209511520399497,-0.13209511520399497,-0.08110778699854854,0.004865877504480476,0.00019526147244793398,0.00019282853369569374
2010-08-17,-0.0847324706119867,-0.0847324706119867,-0.10707128843085492,0.025963501432306385,-0.0022333018764854394,-0.0022462836272015927
2010-08-18,-0.04638192389599968,-0.04638192389599968,-0.13209511520399497,0.02502382677314005,-0.00029000431538634476,-0.0003025162287729148
2010-08-19,-0.057311895795987444,-0.057311895795987444,-0.0847324706119867,0.04736264459200827,0.000899462881422245,0.0008757815591262409
2010-08-20,-0.06323470874308765,-0.06323470874308765,-0.04638192389599968,0.03835054671598702,-1.57940263085386e-05,-3.496929966653211e-05
2010-08-23,-0.05917503975503345,-0.05917503975503345,-0.057311895795987444,0.010929971899987762,-0.00012685786532802467,-0.00013232285127801855
2010-08-24,-0.13272785869305959,-0.13272785869305959,-0.06323470874308765,0.005922812947100203,0.0009237456476009137,0.0009207842411273635
2010-08-25,-0.17231242678006928,-0.17231242678006928,-0.05917503975503345,0.004059668988054196,3.063278672244547e-05,2.860295222841837e-05
2010-08-26,-0.22652228050337975,-0.22652228050337975,-0.13272785869305959,0.07355281893802613,0.0004120451936327258,0.0003752687841637127
2010-08-27,-0.22038141940665823,-0.22038141940665823,-0.17231242678006928,0.03958456808700969,-0.0010232074318081807,-0.0010429997158516856
2010-08-30,-0.2656413583658125,-0.2656413583658125,-0.22652228050337975,0.05420985372331047,0.0011798240908832437,0.0011527191640215886
2010-08-31,-0.276826490612424,-0.276826490612424,-0.22038141940665823,0.006140861096721517,0.0010768736315744836,0.0010738032010261227
2010-09-01,-0.2056443896136056,-0.2056443896136056,-0.2656413583658125,0.045259938959154256,-0.005916559907382769,-0.005939189876862346
2010-09-02,-0.13692385941690688,-0.13692385941690688,-0.276826490612424,0.011185132246611496,-0.0015197255177100178,-0.0015253180838333236
2010-09-03,-0.07106699709441376,-0.07106699709441376,-0.2056443896136056,0.07118210099881839,-0.0011227004416566825,-0.0011582914921560916
2010-09-07,-0.04154259208942525,-0.04154259208942525,-0.13692385941690688,0.06872053019669871,0.0005343874217433795,0.0005000271566450301
2010-09-08,-0.017223853449513226,-0.017223853449513226,-0.07106699709441376,0.06585686232249312,-0.00018161274502882625,-0.00021454117619007282
2010-09-09,0.0785218402125971,0.0785218402125971,-0.04154259208942525,0.029524405004988513,-0.000684736711757127,-0.0006994989142596212
2010-09-10,0.15848974250139747,0.15848974250139747,-0.017223853449513226,0.024318738639912022,-4.6059076102358275e-05,-5.8218445422314284e-05
2010-09-13,0.27365838429480693,0.27365838429480693,0.0785218402125971,0.09574569366211033,0.0004451414091928708,0.00039726856236181564
2010-09-14,0.41432302630523765,0.41432302630523765,0.15848974250139747,0.07996790228880037,0.0006831330545632879,0.0006431491034188877
2010-09-15,0.6095486842034918,0.6095486842034918,0.27365838429480693,0.11516864179340947,0.002123041839590348,0.0020654575186936433
2010-09-16,0.739699122802328,0.739699122802328,0.41432302630523765,0.14066464201043072,0.0016289487254838538,0.0015586164044786384
2010-09-17,0.8264660818682187,0.8264660818682187,0.6095486842034918,0.1952256578982542,0.0027846022907453034,0.0026869894617961763
2010-09-20,0.8843107212454793,0.8843107212454793,0.739699122802328,0.13015043859883613,0.0062474340354972575,0.006182358816197839
2010-09-21,0.8095317179537861,0.8095317179537861,0.8264660818682187,0.08676695906589071,-0.00199689251585616,-0.002040275995389105
2010-09-22,0.7849722829756354,0.7849722829756354,0.8843107212454793,0.05784463937726059,0.00042852144235086407,0.00039959912266223377
2010-09-23,0.6270456523817969,0.6270456523817969,0.8095317179537861,0.07477900329169318,-0.002090093679526628,-0.0021274831811724745
2010-09-24,0.7513637682545313,0.7513637682545313,0.7849722829756354,0.024559434978150718,0.004190795180855854,0.004178515463366779
2010-09-27,0.7230913603592145,0.7230913603592145,0.6270456523817969,0.1579266305938385,-0.0011097370679534829,-0.0011887003832504021
2010-09-28,0.8153942402394764,0.8153942402394764,0.7513637682545313,0.12431811587273445,0.0048448324798311465,0.004782673421894779
2010-09-29,0.7637819152231413,0.7637819152231413,0.7230913603592145,0.02827240789531682,-0.0013898886604117842,-0.0014040248643594426
2010-09-30,0.6188210776637935,0.6188210776637935,0.8153942402394764,0.09230287988026187,-0.004580185916049196,-0.004626337355989327
2010-10-01,0.48546163509375634,0.48546163509375634,0.7637819152231413,0.05161232501633506,-0.0025884809184811685,-0.002614287080989336
2010-10-04,0.3547546643873107,0.3547546643873107,0.6188210776637935,0.14496083755934785,-0.0008017295722907696,-0.0008742099910704435
2010-10-05,0.5698364429248738,0.5698364429248738,0.48546163509375634,0.13335944257003712,0.008895339444283707,0.00882865972299869
2010-10-06,0.7132242952832493,0.7132242952832493,0.3547546643873107,0.13070697070644566,0.0023159589596838735,0.002250605474330651
2010-10-07,0.8088161968554995,0.8088161968554995,0.5698364429248738,0.2150817785375631,9.010411309406587e-05,-1.7436776174715687e-05
2010-10-08,0.8725441312369997,0.8725441312369997,0.7132242952832493,0.14338785235837548,0.00011310003486712744,4.14061086879397e-05
2010-10-11,0.9150294208246665,0.9150294208246665,0.8088161968554995,0.09559190157225028,0.0008951942053821219,0.0008473982545959967
2010-10-12,0.9395523688946266,0.9395523688946266,0.8725441312369997,0.06372793438150015,-0.00013760632500607012,-0.0001694702921968202
2010-10-13,0.9597015792630845,0.9597015792630845,0.9150294208246665,0.04248528958766684,0.004192626805498217,0.004171384160704384
2010-10-14,0.9731343861753898,0.9731343861753898,0.9395523688946266,0.024522948069960027,0.0023645398932315917,0.0023522784191966116
2010-10-15,0.925499974227818,0.925499974227818,0.9597015792630845,0.02014921036845796,-0.0025600383597025244,-0.0025701129648867532
2010-10-18,0.9503333161518788,0.9503333161518788,0.9731343861753898,0.013432806912305306,0.004439686280167164,0.004432969876711011
