Date,signal,pos,held,turnover,gross,net
2019-06-07,-0.322150154502347,-0.322150154502347,-0.5066155133321497,0.14553619522466466,-0.003584892102556582,-0.003657660200168914
2019-06-10,-0.23740540594825807,-0.23740540594825807,-0.4207291302629358,0.08588638306921392,-0.0024821196188342695,-0.0025250628103688764
2019-06-11,-0.18749676008895183,-0.18749676008895183,-0.322150154502347,0.09857897576058877,0.000955365598789818,0.0009060761109095236
2019-06-12,-0.14854702654151775,-0.14854702654151775,-0.23740540594825807,0.08474474855408895,-0.00026680017353608945,-0.0003091725478131339
2019-06-13,-0.09951556500069877,-0.09951556500069877,-0.18749676008895183,0.04990864585930624,-0.0019805175328483316,-0.002005471855777985
2019-06-14,-0.08213721700599433,-0.08213721700599433,-0.14854702654151775,0.038949733547434084,0.0013003925495481384,0.0012809176827744213
2019-06-17,-0.058479976635750566,-0.058479976635750566,-0.09951556500069877,0.04903146154081897,-0.0006864545332643833,-0.0007109702640347927
2019-06-18,-0.03246111931006014,-0.03246111931006014,-0.08213721700599433,0.017378347994704446,-0.0009549729423135542,-0.0009636621163109064
2019-06-19,-0.01230335556257006,-0.01230335556257006,-0.058479976635750566,0.023657240370243762,-0.00020883560481663613,-0.00022066422500175803
2019-06-20,0.003941766110074008,0.003941766110074008,-0.03246111931006014,0.026018857325690425,-0.00015332276468243446,-0.00016633219334527967
2019-06-21,0.011911517859272669,0.011911517859272669,-0.01230335556257006,0.02015776374749008,0.00010616607303751697,9.608719116377192e-05
2019-06-24,0.0028281645032532197,0.0028281645032532197,0.003941766110074008,0.016245121672644067,-4.787872045184152e-05,-5.600128128816355e-05
2019-06-25,-0.014745036413075938,-0.014745036413075938,0.011911517859272669,0.00796975174919866,-7.284954685724753e-05,-7.683442273184686e-05
2019-06-26,-0.03195776769879994,-0.03195776769879994,0.0028281645032532197,0.009083353356019449,-6.547973090854133e-06,-1.1089649768863858e-05
2019-06-27,-0.004657628819352413,-0.004657628819352413,-0.014745036413075938,0.017573200916329156,-0.00027671877588952344,-0.000285505376347688
2019-06-28,0.048484878527813045,0.048484878527813045,-0.03195776769879994,0.017212731285724002,-0.00038898047856672366,-0.00039758684420958566
2019-07-01,0.0982459931465576,0.0982459931465576,-0.004657628819352413,0.027300138879447527,-1.7971880883064548e-05,-3.162195032278831e-05
2019-07-02,0.1069779262881866,0.1069779262881866,0.048484878527813045,0.053142507347165455,-0.0002950653778086099,-0.00032163663148219264
2019-07-03,0.14128329008794704,0.14128329008794704,0.0982459931465576,0.04976111461874456,0.0007028908423793439,0.0006780102850699716
2019-07-05,0.17792225826724506,0.17792225826724506,0.1069779262881866,0.008731933141628997,0.00028754564809322736,0.0002831796815224129
2019-07-08,0.1641081937684815,0.1641081937684815,0.14128329008794704,0.034305363799760444,-0.0013435620252814776,-0.0013607147071813578
2019-07-09,0.14845874019016084,0.14845874019016084,0.17792225826724506,0.036638968179298015,0.00024076697258105059,0.0002224474884914016
2019-07-10,0.1377776802017306,0.1377776802017306,0.1641081937684815,0.013814064498763573,0.00028507690005585796,0.0002781698678064762
2019-07-11,0.11992029140885785,0.11992029140885785,0.14845874019016084,0.01564945357832065,-0.0007247154209340098,-0.0007325401477231701
2019-07-12,0.1057415742368231,0.1057415742368231,0.1377776802017306,0.010681059988430247,0.0010672150312219606,0.0010618745012277455
2019-07-15,0.07957426750150329,0.07957426750150329,0.11992029140885785,0.01785738879287274,-0.0006299027724905337,-0.00063883146688697
2019-07-16,0.060617698981145746,0.060617698981145746,0.1057415742368231,0.014178717172034755,-3.4045196726900825e-05,-4.1134555312918204e-05
2019-07-17,0.04418907068420211,0.04418907068420211,0.07957426750150329,0.026167306735319806,-0.000568950187634916,-0.0005820338410025759
2019-07-18,0.033648243642067685,0.033648243642067685,0.060617698981145746,0.018956568520357542,0.00022808866119255295,0.0002186103769323742
2019-07-19,0.024504566442848052,0.024504566442848052,0.04418907068420211,0.016428628296943637,-0.0002542025056472792,-0.000262416819795751
2019-07-22,0.016988639005423915,0.016988639005423915,0.033648243642067685,0.010540827042134424,-3.062832709614261e-05,-3.589874061720982e-05
2019-07-23,0.014994142738609457,0.014994142738609457,0.024504566442848052,0.009143677199219633,0.00016264169304381685,0.00015806985444420703
2019-07-24,0.07778420572810325,0.07778420572810325,0.016988639005423915,0.007515927437424137,0.00028112882973600637,0.0002773708660172943
2019-07-25,0.08643710672485784,0.08643710672485784,0.014994142738609457,0.001994496266814458,-0.00018115570535327601,-0.00018215295348668323
2019-07-26,0.14692294728116045,0.14692294728116045,0.07778420572810325,0.0627900629894938,0.0009212343371114855,0.0008898393056167385
2019-07-29,0.15575053521333898,0.15575053521333898,0.08643710672485784,0.008652900996754587,-0.0005773619105505795,-0.0005816883610489568
2019-07-30,0.23540932498436684,0.23540932498436684,0.14692294728116045,0.060485840556302614,0.0015901736484180164,0.001559930728139865
2019-07-31,0.33677352193146415,0.33677352193146415,0.15575053521333898,0.008827587932178527,-0.001263047084864442,-0.0012674608788305313
2019-08-01,0.2997968444827951,0.2997968444827951,0.23540932498436684,0.07965878977102786,-0.0034132654824629615,-0.0034530948773484754
2019-08-02,0.22699648934059014,0.22699648934059014,0.33677352193146415,0.10136419694709731,-0.003732502583474208,-0.0037831846819477567
2019-08-05,0.022801674634313873,0.022801674634313873,0.2997968444827951,0.03697667744866906,-0.008998948433824054,-0.009017436772548388
2019-08-06,-0.055038134071941705,-0.055038134071941705,0.22699648934059014,0.07280035514220495,0.0020859058548947343,0.0020495056773236317
2019-08-07,-0.10580773617975814,-0.10580773617975814,0.022801674634313873,0.20419481470627626,-6.111873334380844e-06,-0.00010820928068751897
2019-08-08,-0.03379146346145988,-0.03379146346145988,-0.055038134071941705,0.07783980870625558,-0.0011868675708853918,-0.0012257874752385196
2019-08-09,-0.05034689666835601,-0.05034689666835601,-0.10580773617975814,0.05076960210781643,0.0013317786533558417,0.0013063938523019336
2019-08-12,-0.13571885010150114,-0.13571885010150114,-0.03379146346145988,0.07201627271829826,0.00043748662876050916,0.00040147849240136
2019-08-13,-0.13067764706331964,-0.13067764706331964,-0.05034689666835601,0.016555433206896134,-0.0005418512964060435,-0.0005501290130094915
2019-08-14,-0.3529769006783384,-0.3529769006783384,-0.13571885010150114,0.08537195343314513,0.0037933213326167285,0.003750635355900156
2019-08-15,-0.5541909786867623,-0.5541909786867623,-0.13067764706331964,0.005041203038181508,0.0005188977735164882,0.0005163771719973975
2019-08-16,-0.4835818154375751,-0.4835818154375751,-0.3529769006783384,0.2222992536150188,-0.007618035799588415,-0.007729185426395924
2019-08-19,-0.3680573088253598,-0.3680573088253598,-0.5541909786867623,0.20121407800842384,-0.005593154546847068,-0.00569376158585128
2019-08-20,-0.32831122938945423,-0.32831122938945423,-0.4835818154375751,0.07060916324918715,0.0031568893005369425,0.003121584718912349
2019-08-21,-0.2560810740292636,-0.2560810740292636,-0.3680573088253598,0.1155245066122153,-0.0030352957018585274,-0.003093057955164635
2019-08-22,-0.21564775354198842,-0.21564775354198842,-0.32831122938945423,0.03974607943590558,0.0007639856724702148,0.000744112632752262
2019-08-23,-0.46833278230548214,-0.46833278230548214,-0.2560810740292636,0.07223015536019062,0.007851710853551151,0.007815595775871056
2019-08-26,-0.5100813323241455,-0.5100813323241455,-0.21564775354198842,0.04043332048727519,-0.002372584993079786,-0.0023928016533234235
2019-08-27,-0.6733875548827637,-0.6733875548827637,-0.46833278230548214,0.25268502876349375,0.006943950451728715,0.006817607937346968
2019-08-28,-0.63711921864926,-0.63711921864926,-0.5100813323241455,0.0417485500186634,-0.00595114672564718,-0.005972021000656512
2019-08-29,-0.4929904011384786,-0.4929904011384786,-0.6733875548827637,0.16330622255861815,-0.011810077933221705,-0.011891731044501015
2019-08-30,-0.40028494187257035,-0.40028494187257035,-0.63711921864926,0.03626833623350367,0.0011537298563756592,0.0011355956882589074
2019-09-03,-0.441873379264489,-0.441873379264489,-0.4929904011384786,0.14412881751078144,0.0072205475258269106,0.00714848311707152
2019-09-04,-0.4081061728073338,-0.4081061728073338,-0.40028494187257035,0.09270545926590823,-0.0032206073176203587,-0.003266960047253313
2019-09-05,-0.2904965755470903,-0.2904965755470903,-0.441873379264489,0.04158843739191864,-0.008219257552985621,-0.008240051771681581
2019-09-06,-0.23360848709803256,-0.23360848709803256,-0.4081061728073338,0.0337672064571552,0.0018697812118156562,0.0018528976085870786
2019-09-09,-0.14134102304481522,-0.14134102304481522,-0.2904965755470903,0.1176095972602435,-0.0038951604157382753,-0.003953965214368397
2019-09-10,-0.03198087649423878,-0.03198087649423878,-0.23360848709803256,0.05688808844905774,-0.002983317580822702,-0.003011761625047231
2019-09-11,0.20113798222959986,0.20113798222959986,-0.14134102304481522,0.09226746405321734,-0.002893898512843773,-0.0029400322448703813
2019-09-12,0.3633030479436068,0.3633030479436068,-0.03198087649423878,0.10936014655057644,-8.148365563696119e-06,-6.282843883898435e-05
2019-09-13,0.49778965965963806,0.49778965965963806,0.20113798222959986,0.23311885872383864,0.00034586046114646766,0.00022930103178454836
2019-09-16,0.6651931064397587,0.6651931064397587,0.3633030479436068,0.16216506571400693,0.0013626214342912875,0.001281538901434284
2019-09-17,0.692826129080681,0.692826129080681,0.49778965965963806,0.13448661171603127,-0.001292438282601276,-0.0013596815884592917
2019-09-18,0.6114140939409058,0.6114140939409058,0.6651931064397587,0.16740344678012065,-0.004097312940789151,-0.004181014664179211
2019-09-19,0.49552962165973313,0.49552962165973313,0.692826129080681,0.027633022640922267,-0.0033642462962306732,-0.0033780628075511343
2019-09-20,0.3994116641684263,0.3994116641684263,0.6114140939409058,0.08141203513977513,-0.0012952152056931075,-0.001335921223262995
2019-09-23,0.32290519722189426,0.32290519722189426,0.49552962165973313,0.11588447228117271,-0.0003825387022878445,-0.00044048093842843087
2019-09-24,0.2322823136305338,0.2322823136305338,0.3994116641684263,0.09611795749130686,-0.006028601690892371,-0.006076660669638024
2019-09-25,0.1723102548943361,0.1723102548943361,0.32290519722189426,0.07650646694653201,0.0035376668217191234,0.0034994135882458572
2019-09-26,0.12200653283054975,0.12200653283054975,0.2322823136305338,0.09062288359136045,-0.002592723910636341,-0.002638035352432021
2019-09-27,0.08299445371145936,0.08299445371145936,0.1723102548943361,0.05997205873619771,-0.0013795278927981633,-0.0014095139221662622
