Date,signal,pos,held,turnover,gross,net
2012-07-02,0.2886159612072346,0.2886159612072346,0.32332816082208143,0.009067460606563715,0.0033356951376364435,0.0033311614073331616
2012-07-03,0.25816694233067006,0.25816694233067006,0.28753277261742183,0.035795388204659606,-0.002209659557269468,-0.0022275572513717977
2012-07-05,0.25658874798774395,0.25658874798774395,0.2886159612072346,0.0010831885898127669,0.0014748682306292761,0.0014743266363343697
2012-07-06,0.30264761809610286,0.30264761809610286,0.25816694233067006,0.030449018876564538,0.002399365985183013,0.0023841414757447307
2012-07-09,0.3608838192545916,0.3608838192545916,0.25658874798774395,0.0015781943429261092,0.002261719831902287,0.002260930734730824
2012-07-10,0.4010365503435904,0.4010365503435904,0.30264761809610286,0.04605887010835891,0.0006139153047752524,0.0005908858697210729
2012-07-11,0.43467427772244527,0.43467427772244527,0.3608838192545916,0.058236201158488765,0.00044945568746883823,0.00042033758688959385
2012-07-12,0.5458493363227575,0.5458493363227575,0.4010365503435904,0.040152731088998805,0.002837794598384874,0.0028177182328403745
2012-07-13,0.5859792807850634,0.5859792807850634,0.43467427772244527,0.03363772737885484,-0.0011410023338713283,-0.0011578211975607558
2012-07-16,0.6566314403177975,0.6566314403177975,0.5458493363227575,0.11117505860031218,0.0025351711608549168,0.002479583631554761
2012-07-17,0.5852777144412759,0.5852777144412759,0.5859792807850634,0.040129944462306,-0.004605680610255816,-0.00462574558248697
2012-07-18,0.5131688241899601,0.5131688241899601,0.6566314403177975,0.07065215953273407,0.0003572896388907186,0.00032196355912435156
2012-07-19,0.44620800034443553,0.44620800034443553,0.5852777144412759,0.07135372587652167,-0.0014993605816831703,-0.0015350374446214312
2012-07-20,0.6262023749481782,0.6262023749481782,0.5131688241899601,0.07210889025131573,0.006270294406576055,0.0062342399614503975
2012-07-23,0.7508015832987855,0.7508015832987855,0.44620800034443553,0.0669608238455246,0.0025044255726170087,0.0024709451606942465
2012-07-24,0.8338677221991904,0.8338677221991904,0.6262023749481782,0.17999437460374268,0.004931612422105028,0.004841615234803157
2012-07-25,0.8892451481327937,0.8892451481327937,0.7508015832987855,0.12459920835060734,0.0019364800382569763,0.0018741804340816728
2012-07-26,0.7720671736254596,0.7720671736254596,0.8338677221991904,0.08306613890040482,-0.00763438959068127,-0.007675922660131472
2012-07-27,0.60637155635831,0.60637155635831,0.8892451481327937,0.055377425933603286,-0.01677370416387063,-0.01680139287683743
2012-07-30,0.5278575111260102,0.5278575111260102,0.7720671736254596,0.11717797450733403,0.005769176803534412,0.005710587816280745
2012-07-31,0.48255327509104007,0.48255327509104007,0.60637155635831,0.16569561726714965,0.0012179345947546636,0.0011350867861210888
2012-08-01,0.4226305552153557,0.4226305552153557,0.5278575111260102,0.07851404523229977,-0.002638586176815834,-0.002677843199431984
