Date,signal,pos,held,turnover,gross,net
2015-07-20,0.7627404963120705,0.7627404963120705,0.4661661167021586,0.2669169416489207,0.0007933789239948321,0.0006599204531703717
2015-07-21,0.8418269975413804,0.8418269975413804,0.6441107444681058,0.17794462776594722,0.002736422764805705,0.0026474504509227314
2015-07-22,0.8945513316942537,0.8945513316942537,0.7627404963120705,0.11862975184396474,0.01600306553504666,0.015943750659124678
2015-07-23,0.8377906919906823,0.8377906919906823,0.8418269975413804,0.07908650122930982,-0.00655717994443731,-0.0065967231950519655
2015-07-24,0.6909358139931456,0.6909358139931456,0.8945513316942537,0.052724334152873364,-0.017481488790652176,-0.017507850957728614
2015-07-27,0.5438259002678649,0.5438259002678649,0.8377906919906823,0.05676063970357137,-0.01056153477033699,-0.010589915090188775
2015-07-28,0.47351723490544145,0.47351723490544145,0.6909358139931456,0.14685487799753671,0.004887765571558827,0.004814338132560059
2015-07-29,0.47048837384423814,0.47048837384423814,0.5438259002678649,0.1471099137252807,0.005124050968358847,0.005050496011496207
2015-07-30,0.42876891206483986,0.42876891206483986,0.47351723490544145,0.07030866536242347,8.050674060158743e-05,4.535240792037569e-05
2015-07-31,0.37193931577800143,0.37193931577800143,0.47048837384423814,0.003028861061203314,-0.003355973992022224,-0.0033574884225528257
2015-08-03,0.33301715728792547,0.33301715728792547,0.42876891206483986,0.04171946177939828,-0.00014685791804989643,-0.00016771764893959556
2015-08-04,0.3088668096769175,0.3088668096769175,0.37193931577800143,0.056829596286838424,0.0001910066322322389,0.0001625918340888197
2015-08-05,0.2769730481447878,0.2769730481447878,0.33301715728792547,0.038922158490075964,0.001537725887280234,0.0015182648080351961
2015-08-06,0.2255625878920405,0.2255625878920405,0.3088668096769175,0.024150347611007983,-0.003365275721405414,-0.0033773508952109183
2015-08-07,0.16485072799225975,0.16485072799225975,0.2769730481447878,0.031893761532129694,-0.0009057129904675921,-0.000921659871233657
2015-08-10,0.15285311065378415,0.15285311065378415,0.2255625878920405,0.051410460252747286,0.003232872436060746,0.0032071672059343723
2015-08-11,0.12775909505004673,0.12775909505004673,0.16485072799225975,0.06071185989978076,-0.0030870443996126036,-0.003117400329562494
2015-08-12,0.09381002189592069,0.09381002189592069,0.15285311065378415,0.011997617338475597,-0.0019358774722685005,-0.0019418762809377383
2015-08-13,0.08271356244892683,0.08271356244892683,0.12775909505004673,0.02509401560373742,0.0009429042169218691,0.0009303572091200003
2015-08-14,0.08334688070036614,0.08334688070036614,0.09381002189592069,0.03394907315412604,0.00042542577679172865,0.00040845124021466565
2015-08-17,0.09034530374768043,0.09034530374768043,0.08271356244892683,0.011096459446993862,0.0002585038928936028,0.00025295566317010587
2015-08-18,0.08796974415400186,0.08796974415400186,0.08334688070036614,0.0006333182514393076,-0.00031739558812713135,-0.000317712247252851
2015-08-19,0.07221635371555304,0.07221635371555304,0.09034530374768043,0.006998423047314295,-0.0008634245140931555,-0.0008669237256168126
2015-08-20,0.007496153364056242,0.007496153364056242,0.08796974415400186,0.002375559593678578,-0.002577363377064224,-0.0025785511568610633
2015-08-21,-0.1822428582182958,-0.1822428582182958,0.07221635371555304,0.01575339043844881,-0.0022579775195633307,-0.0022658542147825553
2015-08-24,-0.4548285721455305,-0.4548285721455305,0.007496153364056242,0.06472020035149681,-0.0004559221421412515,-0.000488282242317
2015-08-25,-0.6365523814303538,-0.6365523814303538,-0.1822428582182958,0.18973901158235204,0.0016652864615266105,0.0015704169557354344
2015-08-26,-0.5554384110101139,-0.5554384110101139,-0.4548285721455305,0.27258571392723474,-0.021884055230644805,-0.022020348087608423
2015-08-27,-0.43842553705137655,-0.43842553705137655,-0.6365523814303538,0.18172380928482323,-0.014124035739100234,-0.014214897643742647
2015-08-28,-0.36845681774046535,-0.36845681774046535,-0.5554384110101139,0.08111397042023982,0.0016628675090938942,0.0016223105238837743
2015-08-31,-0.3117845252908727,-0.3117845252908727,-0.43842553705137655,0.11701287395873738,-0.0016458127941010115,-0.0017043192310803802
2015-09-01,-0.4385553140184081,-0.4385553140184081,-0.36845681774046535,0.0699687193109112,0.01749971151464922,0.017464727154993764
2015-09-02,-0.4634843102103009,-0.4634843102103009,-0.3117845252908727,0.056672292449592654,-0.004957717875958493,-0.004986054022183289
2015-09-03,-0.4768046262129319,-0.4768046262129319,-0.4385553140184081,0.1267707887275354,-0.00033897705541225054,-0.00040236244977601826
2015-09-04,-0.5787539642020668,-0.5787539642020668,-0.4634843102103009,0.024928996191892816,0.010739116177064727,0.01072665167896878
2015-09-08,-0.5447150605240403,-0.5447150605240403,-0.4768046262129319,0.013320316002631005,-0.009990358717330615,-0.00999701887533193
2015-09-09,-0.5848190707206851,-0.5848190707206851,-0.5787539642020668,0.10194933798913491,0.008627995407392338,0.008577020738397771
2015-09-10,-0.5747250996372202,-0.5747250996372202,-0.5447150605240403,0.03403890367802653,-0.002034168372062299,-0.0020511878239013125
2015-09-11,-0.556038248711821,-0.556038248711821,-0.5848190707206851,0.04010401019664478,-0.0003433138323587589,-0.00036336583745708126
2015-09-14,-0.5550207237439801,-0.5550207237439801,-0.5747250996372202,0.010093971083464881,0.0013495198251471125,0.00134447283960538
2015-09-15,-0.4833442414305112,-0.4833442414305112,-0.556038248711821,0.018686850925399234,-0.011124946067825135,-0.011134289493287835
2015-09-16,-0.3628601641761516,-0.3628601641761516,-0.5550207237439801,0.0010175249678407994,-0.006297588489145212,-0.006298097251629132
2015-09-17,-0.32872777189226066,-0.32872777189226066,-0.4833442414305112,0.07167648231346896,0.008639444074499604,0.008603605833342869
2015-09-18,-0.4704781075856491,-0.4704781075856491,-0.3628601641761516,0.12048407725435961,0.009554525082350787,0.009494283043723607
2015-09-21,-0.49200656661942305,-0.49200656661942305,-0.32872777189226066,0.03413239228389092,-0.00274538354057875,-0.0027624497367206955
2015-09-22,-0.5406672663030038,-0.5406672663030038,-0.4704781075856491,0.14175033569338846,0.0030615452643528098,0.0029906700965061156
