Date,signal,pos,held,turnover,gross,net
2005-12-12,0.9799961653787144,0.9799961653787144,0.954991372102107,0.022504313948946475,0.007451522310717611,0.007440270153743138
2005-12-13,0.9866641102524762,0.9866641102524762,0.9699942480680714,0.01500287596596439,0.0009064667425241585,0.0008989653045411763
2005-12-14,0.846300972678875,0.846300972678875,0.9799961653787144,0.010001917310642927,-0.03881822700062624,-0.03882322795928156
2005-12-15,0.7110891035186798,0.7110891035186798,0.9866641102524762,0.006667944873761877,0.002329680934602894,0.002326346962166013
2005-12-16,0.5814742386195285,0.5814742386195285,0.846300972678875,0.1403631375736012,-0.012545829953050897,-0.012616011521837698
2005-12-19,0.5022893867277382,0.5022893867277382,0.7110891035186798,0.13521186916019523,0.0026999168036075283,0.002632310869027431
2005-12-20,0.4401760556519988,0.4401760556519988,0.5814742386195285,0.1296148648991513,0.00594667402944849,0.005881866596998915
2005-12-21,0.492082764743668,0.492082764743668,0.5022893867277382,0.07918485189179036,0.009682260836386508,0.009642668410440614
2005-12-22,0.5716609437970149,0.5716609437970149,0.4401760556519988,0.06211333107573935,0.003114216108100071,0.003083159442562201
2005-12-23,0.5797577275231077,0.5797577275231077,0.492082764743668,0.05190670909166922,-0.004454268774386181,-0.004480222128932016
2005-12-27,0.6506902294439364,0.6506902294439364,0.5716609437970149,0.07957817905334691,0.00685830638003514,0.006818517290508467
2005-12-28,0.6510532942382801,0.6510532942382801,0.5797577275231077,0.008096783726092793,-0.005154601252743808,-0.005158649644606854
2005-12-29,0.5178634086135987,0.5178634086135987,0.6506902294439364,0.07093250192082867,-0.018750405767045637,-0.01878587201800605
2005-12-30,0.4473576228254435,0.4473576228254435,0.6510532942382801,0.00036306479434367045,0.004009355234003084,0.004009173701605913
2006-01-03,0.6104160236635081,0.6104160236635081,0.5178634086135987,0.13318988562468137,0.020601971523323995,0.020535376580511654
2006-01-04,0.7393319218951988,0.7393319218951988,0.4473576228254435,0.0705057857881552,0.001316780305785156,0.0012815274128910783
2006-01-05,0.7758902329749964,0.7758902329749964,0.6104160236635081,0.1630584008380646,-0.004803889551389177,-0.004885418751808209
2006-01-06,0.8505934886499977,0.8505934886499977,0.7393319218951988,0.1289158982316907,0.019084490968848296,0.01902003301973245
2006-01-09,0.879169050088814,0.879169050088814,0.7758902329749964,0.03655831107979757,-0.0025422745654748546,-0.0025605537210147532
2006-01-10,0.9194460333925427,0.9194460333925427,0.8505934886499977,0.07470325567500136,0.0537982398525502,0.0537608882247127
2006-01-11,0.9462973555950285,0.9462973555950285,0.879169050088814,0.028575561438816233,0.03305300008371738,0.03303871230299797
2006-01-12,0.9641982370633524,0.9641982370633524,0.9194460333925427,0.04027698330372875,0.004274510803578619,0.004254372311926755
2006-01-13,0.9761321580422351,0.9761321580422351,0.9462973555950285,0.02685132220248576,0.014594408720738038,0.014580983059636796
2006-01-17,0.9473986602204075,0.9473986602204075,0.9641982370633524,0.017900881468323915,-0.0099137389142996,-0.009922689355033761
2006-01-18,0.8587210549118136,0.8587210549118136,0.9761321580422351,0.011933920978882684,-0.025581083319686684,-0.025587050280176125
2006-01-19,0.7320160048430848,0.7320160048430848,0.9473986602204075,0.028733497821827547,-0.0396238509536117,-0.03963821770252261
2006-01-20,0.5998687474775493,0.5998687474775493,0.8587210549118136,0.08867760530859392,-0.03204988515927113,-0.032094223961925426
2006-01-23,0.5381940868625223,0.5381940868625223,0.7320160048430848,0.1267050500687288,0.01520060506202991,0.015137252536995546
2006-01-24,0.4702135381411915,0.4702135381411915,0.5998687474775493,0.13214725736553556,-0.012589245824659128,-0.012655319453341895
2006-01-25,0.3787461330569495,0.3787461330569495,0.5381940868625223,0.06167466061502691,-0.013022876698535144,-0.013053714028842657
2006-01-26,0.2696967509007839,0.2696967509007839,0.4702135381411915,0.06798054872133086,-0.011850511201465033,-0.011884501475825699
2006-01-27,0.1948837629428811,0.1948837629428811,0.3787461330569495,0.091467405084242,-0.0015707409740242674,-0.0016164746765663885
2006-01-30,0.17307870456468485,0.17307870456468485,0.2696967509007839,0.10904938215616561,0.011120092107257352,0.01106556741617927
2006-01-31,0.16918746197860135,0.16918746197860135,0.1948837629428811,0.07481298795790278,0.001325323368840396,0.0012879168748614446
2006-02-01,0.1651605034222481,0.1651605034222481,0.17307870456468485,0.02180505837819624,-0.00020626411375031798,-0.0002171666429394161
2006-02-02,0.11649903278201701,0.11649903278201701,0.16918746197860135,0.0038912425860835043,-0.0074476696827427726,-0.0074496153040358145
2006-02-03,0.08052136043619033,0.08052136043619033,0.1651605034222481,0.004026958556353238,-0.0005727420499680102,-0.0005747555292461868
2006-02-06,-0.01285322097898988,-0.01285322097898988,0.11649903278201701,0.0486614706402311,-0.007377426189400243,-0.007401756924720359
2006-02-07,-0.08650721000597518,-0.08650721000597518,0.08052136043619033,0.035977672345826675,0.0003589550472985457,0.0003409662111256324
2006-02-08,-0.11832348553132355,-0.11832348553132355,-0.01285322097898988,0.09337458141518021,-0.00023006407521941236,-0.00027675136592700245
2006-02-09,-0.24263428683413762,-0.24263428683413762,-0.08650721000597518,0.0736539890269853,0.00485278235741603,0.004815955362902537
2006-02-10,-0.2818392286192555,-0.2818392286192555,-0.11832348553132355,0.03181627552534837,-0.004299437664720423,-0.004315345802483097
2006-02-13,-0.506647576078503,-0.506647576078503,-0.24263428683413762,0.12431080130281408,0.009372556976210719,0.009310401575559311
2006-02-14,-0.5099812489820872,-0.5099812489820872,-0.2818392286192555,0.03920494178511785,-0.01276162364760071,-0.012781226118493269
2006-02-15,-0.4625080764609809,-0.4625080764609809,-0.506647576078503,0.2248083474592475,-0.011834690585410694,-0.011947094759140318
2006-02-16,-0.39361236033973745,-0.39361236033973745,-0.5099812489820872,0.003333672903584217,-0.009946204031034004,-0.009947870867485796
2006-02-17,-0.35501626920315454,-0.35501626920315454,-0.4625080764609809,0.04747317252110628,0.0018351403303988034,0.0018114037441382502
2006-02-21,-0.3479646653681894,-0.3479646653681894,-0.39361236033973745,0.06889571612124346,0.0067755945331986495,0.006741146675138028
2006-02-22,-0.2899785664556601,-0.2899785664556601,-0.35501626920315454,0.03859609113658291,-0.011511641656307862,-0.011530939701876153
2006-02-23,-0.24260473614416797,-0.24260473614416797,-0.3479646653681894,0.00705160383496517,-0.0020980319699067254,-0.002101557771824208
2006-02-24,-0.19999484327848074,-0.19999484327848074,-0.2899785664556601,0.05798609891252926,0.001172053806437991,0.0011430607569817264
2006-02-27,-0.1754212880197335,-0.1754212880197335,-0.24260473614416797,0.04737383031149214,0.0015957303777375852,0.0015720434625818391
2006-02-28,-0.20732142931743255,-0.20732142931743255,-0.19999484327848074,0.04260989286568723,0.007043037911491541,0.007021732965058698
2006-03-01,-0.19328892743174442,-0.19328892743174442,-0.1754212880197335,0.024573555258747243,-0.0015623422352332432,-0.001574629012862617
2006-03-02,-0.16749314894867923,-0.16749314894867923,-0.20732142931743255,0.03190014129769905,-0.0015301454971328261,-0.0015460955677816756
2006-03-03,-0.19854494973441283,-0.19854494973441283,-0.19328892743174442,0.014032501885688137,0.005248026950811851,0.005241010699869007
2006-03-06,-0.3746652218919865,-0.3746652218919865,-0.16749314894867923,0.02579577848306519,0.005540211781682143,0.005527313892440611
2006-03-07,-0.4276219787828207,-0.4276219787828207,-0.19854494973441283,0.031051800785733608,-0.0025166558538853435,-0.0025321817542782103
2006-03-08,-0.48493885897373046,-0.48493885897373046,-0.3746652218919865,0.17612027215757364,0.0036724976236021103,0.0035844374875233236
2006-03-09,-0.656625905982487,-0.656625905982487,-0.4276219787828207,0.05295675689083423,0.011267015108341502,0.011240536729896085
2006-03-10,-0.771083937321658,-0.771083937321658,-0.48493885897373046,0.05731688019090975,0.005612999680072387,0.005584341239976932
2006-03-13,-0.6594831666072998,-0.6594831666072998,-0.656625905982487,0.1716870470087566,-0.025874169938159563,-0.02596001346166394
2006-03-14,-0.5273311386798121,-0.5273311386798121,-0.771083937321658,0.11445803133917098,-0.01925308617805171,-0.019310315193721297
2006-03-15,-0.47420202385580096,-0.47420202385580096,-0.6594831666072998,0.11160077071435826,0.010677708541601019,0.01062190815624384
2006-03-16,-0.5459611438660341,-0.5459611438660341,-0.5273311386798121,0.1321520279274877,0.015287101451193781,0.015221025437230038
2006-03-17,-0.565549184185547,-0.565549184185547,-0.47420202385580096,0.053129114824011114,-0.002580818758298706,-0.0026073833157107115
2006-03-20,-0.6201188538857119,-0.6201188538857119,-0.5459611438660341,0.07175912001023316,0.005657454937334702,0.005621575377329585
2006-03-21,-0.7467459025904746,-0.7467459025904746,-0.565549184185547,0.01958804031951289,0.019267056384811795,0.01925726236465204
2006-03-22,-0.8311639350603164,-0.8311639350603164,-0.6201188538857119,0.05456966970016486,0.0014043722386553824,0.0013770874038053
2006-03-23,-0.8874426233735444,-0.8874426233735444,-0.7467459025904746,0.1266270487047627,0.018284423425134748,0.018221109900782368
2006-03-24,-0.9249617489156963,-0.9249617489156963,-0.8311639350603164,0.08441803246984181,0.002762791420105135,0.0027205824038702138
2006-03-27,-0.9499744992771308,-0.9499744992771308,-0.8874426233735444,0.05627868831322802,0.006660667022447258,0.006632527678290644
2006-03-28,-0.9666496661847539,-0.9666496661847539,-0.9249617489156963,0.037519125542151865,0.012433932041024295,0.012415172478253219
2006-03-29,-0.770206522926328,-0.770206522926328,-0.9499744992771308,0.025012750361434577,-0.058573847318377226,-0.05858635369355794
2006-03-30,-0.6230185582914652,-0.6230185582914652,-0.9666496661847539,0.01667516690762305,-0.006513848337321558,-0.00652218592077537
2006-03-31,-0.5249933693867911,-0.5249933693867911,-0.770206522926328,0.19644314325842593,0.000368372801065248,0.000270151229436035
2006-04-03,-0.46090857875622926,-0.46090857875622926,-0.6230185582914652,0.14718796463486272,0.0006952142190874137,0.0006216202367699823
2006-04-04,-0.4637162412320398,-0.4637162412320398,-0.5249933693867911,0.09802518890467415,0.012401971491314756,0.012352958896862418
2006-04-05,-0.36270976215142964,-0.36270976215142964,-0.46090857875622926,0.06408479063056183,-0.04551057947299436,-0.045542621868309645
2006-04-06,-0.23688885558209677,-0.23688885558209677,-0.4637162412320398,0.002807662475810546,-0.02780515839647463,-0.027806562227712536
2006-04-07,-0.1742278769751446,-0.1742278769751446,-0.36270976215142964,0.10100647908061017,0.007382431306598686,0.00733192806705838
2006-04-10,-0.15023372316227562,-0.15023372316227562,-0.23688885558209677,0.12582090656933287,0.003801676992277717,0.0037387665389930504
2006-04-11,-0.14058672043068662,-0.14058672043068662,-0.1742278769751446,0.06266097860695216,0.0017253188378454135,0.0016939883485419375
2006-04-12,-0.1419119647029085,-0.1419119647029085,-0.15023372316227562,0.023994153812868985,0.00282836096117861,0.0028163638842721756
2006-04-13,-0.12624673284247917,-0.12624673284247917,-0.14058672043068662,0.009647002731589,0.0005057412253774863,0.0005009177240116918
2006-04-17,-0.14481854581545928,-0.14481854581545928,-0.1419119647029085,0.0013252442722218871,0.0035440518473130425,0.0035433892251769314
2006-04-18,-0.12487172943369478,-0.12487172943369478,-0.12624673284247917,0.01566523186042934,-0.0027466326264746713,-0.002754465242404886
2006-04-19,-0.11029052287388366,-0.11029052287388366,-0.14481854581545928,0.018571812972980106,0.001246610268678362,0.0012373243621918721
