Date,signal,pos,held,turnover,gross,net
2004-07-13,0.5309376059747484,0.5309376059747484,0.5438709445022674,0.01075532064269935,0.0006500155784840745,0.0006446379181627249
2004-07-14,0.46042252377346804,0.46042252377346804,0.5492941172186642,0.005423172716396807,-0.010273144663855321,-0.01027585625021352
2004-07-15,0.3880601263637252,0.3880601263637252,0.5309376059747484,0.018356511243915796,-0.0019380543529605898,-0.0019472326085825478
2004-07-16,0.2996628516707146,0.2996628516707146,0.46042252377346804,0.07051508220128033,-9.346028544560242e-05,-0.0001287178265462426
2004-07-19,0.2200224175703786,0.2200224175703786,0.3880601263637252,0.07236239740974282,-0.0036333393044878635,-0.0036695205031927348
2004-07-20,0.17233859677533309,0.17233859677533309,0.2996628516707146,0.08839727469301062,0.000554090991779154,0.0005098923544326487
2004-07-21,0.13322427662261674,0.13322427662261674,0.2200224175703786,0.079640434100336,-0.004692809921231329,-0.004732630138281497
2004-07-22,0.09539733672290653,0.09539733672290653,0.17233859677533309,0.04768382079504552,-0.0015168410054745098,-0.0015406829158720325
2004-07-23,0.06709648680878301,0.06709648680878301,0.13322427662261674,0.03911432015271635,-0.0006759797433445294,-0.0006955369034208876
2004-07-26,0.04713386213581895,0.04713386213581895,0.09539733672290653,0.03782693989971021,-0.00012164532463385215,-0.00014055879458370725
2004-07-27,0.08055624777772874,0.08055624777772874,0.06709648680878301,0.028300849914123516,0.001741669016615595,0.001727518591658533
2004-07-28,0.14137639002624447,0.14137639002624447,0.04713386213581895,0.019962624672964058,0.000772216166751541,0.000762234854415059
2004-07-29,0.23296695546932653,0.23296695546932653,0.08055624777772874,0.03342238564190979,0.0011012761820443663,0.0010845649892234114
2004-07-30,0.4093902011971692,0.4093902011971692,0.14137639002624447,0.06082014224851573,0.0030448733411846366,0.003014463270060379
2004-08-02,0.5453912185881251,0.5453912185881251,0.23296695546932653,0.09159056544308206,0.0007344186185804575,0.0006886233358589165
2004-08-03,0.616628860582668,0.616628860582668,0.4093902011971692,0.17642324572784265,-0.001206096857943666,-0.0012943084808075874
2004-08-04,0.6835434956650371,0.6835434956650371,0.5453912185881251,0.13600101739095594,0.0025786239838684966,0.0025106234751730186
2004-08-05,0.6174882432714726,0.6174882432714726,0.616628860582668,0.07123764199454286,-0.011969943812695212,-0.012005562633692483
2004-08-06,0.48776910878003066,0.48776910878003066,0.6835434956650371,0.06691463508236917,-0.022962184420729653,-0.022995641738270838
2004-08-09,0.42533983644586115,0.42533983644586115,0.6174882432714726,0.06605525239356458,0.005493750185167999,0.005460722558971217
2004-08-10,0.43375160363968945,0.43375160363968945,0.48776910878003066,0.1297191344914419,0.00850297500368475,0.008438115436439029
2004-08-11,0.45732772863384946,0.45732772863384946,0.42533983644586115,0.062429272334169505,0.0023244639270244426,0.002293249290857358
2004-08-12,0.4399728027760528,0.4399728027760528,0.43375160363968945,0.008411767193828301,-0.0030559453037313383,-0.0030601511873282524
2004-08-13,0.44721534194268586,0.44721534194268586,0.45732772863384946,0.023576124994160008,0.0036153957224602747,0.0036036076599631948
2004-08-16,0.6086227962269269,0.6086227962269269,0.4399728027760528,0.017354925857796688,0.010884524337324647,0.010875846874395748
2004-08-17,0.6279678695900552,0.6279678695900552,0.44721534194268586,0.0072425391666330885,-0.005617768138649746,-0.005621389408233062
2004-08-18,0.6878496550447256,0.6878496550447256,0.6086227962269269,0.16140745428424108,0.005201909332053431,0.0051212056049113105
2004-08-19,0.6520443181486684,0.6520443181486684,0.6279678695900552,0.019345073363128296,-0.006064086951736413,-0.006073759488417978
2004-08-20,0.6101425729188852,0.6101425729188852,0.6878496550447256,0.05988178545467038,0.0028743708300799586,0.0028444299373526234
2004-08-23,0.5994330467017269,0.5994330467017269,0.6520443181486684,0.03580533689605725,0.002455104044929505,0.0024372013764814766
2004-08-24,0.660775243294694,0.660775243294694,0.6101425729188852,0.04190174522978318,0.0031318443319190443,0.003110893459304153
2004-08-25,0.7738501621964626,0.7738501621964626,0.5994330467017269,0.01070952621715826,0.018721616331811786,0.018716261568703207
2004-08-26,0.7522789260287204,0.7522789260287204,0.660775243294694,0.061342196592967024,-0.005412343156460967,-0.00544301425475745
2004-08-27,0.7258287134908236,0.7258287134908236,0.7738501621964626,0.11307491890176868,-0.0011888072149825023,-0.0012453446744333868
2004-08-30,0.6578019998192963,0.6578019998192963,0.7522789260287204,0.021571236167742258,-0.0017363289082477666,-0.0017471145263316377
2004-08-31,0.6775531509403212,0.6775531509403212,0.7258287134908236,0.02645021253789681,0.004897682229579493,0.004884457123310545
2004-09-01,0.7448290764286902,0.7448290764286902,0.6578019998192963,0.06802671367152724,0.002141296145423062,0.0021072827885872986
2004-09-02,0.8298860509524602,0.8298860509524602,0.6775531509403212,0.01975115112102488,0.015907500409253345,0.015897624833692833
2004-09-03,0.7713926967632843,0.7713926967632843,0.7448290764286902,0.06727592548836903,-0.007223145386424939,-0.0072567833491691235
2004-09-07,0.847595131175523,0.847595131175523,0.8298860509524602,0.08505697452376992,0.013597445803715169,0.013554917316453283
2004-09-08,0.8983967541170155,0.8983967541170155,0.7713926967632843,0.058493354189175895,0.001142843148743796,0.001113596471649208
2004-09-09,0.7644763401205582,0.7644763401205582,0.847595131175523,0.07620243441223873,-0.012388174194805993,-0.012426275412012112
2004-09-10,0.8429842267470389,0.8429842267470389,0.8983967541170155,0.050801622941492486,0.01501247621276993,0.014987075401299184
2004-09-13,0.8953228178313593,0.8953228178313593,0.7644763401205582,0.13392041399645727,0.0018353561344125898,0.001768395927414361
2004-09-14,0.8450251421678197,0.8450251421678197,0.8429842267470389,0.07850788662648067,-0.0055911364318764764,-0.005630390375189717
2004-09-15,0.7675281198119261,0.7675281198119261,0.8953228178313593,0.052338591084320374,-0.004316869567561446,-0.004343038863103606
2004-09-16,0.8450187465412842,0.8450187465412842,0.8450251421678197,0.0502976756635396,0.013542915620911013,0.013517766783079243
2004-09-17,0.8966791643608563,0.8966791643608563,0.7675281198119261,0.07749702235589351,0.008868859766652496,0.00883011125547455
2004-09-20,0.838158577955807,0.838158577955807,0.8450187465412842,0.07749062672935803,-0.006282013202413614,-0.0063207585157782934
2004-09-21,0.7826829654075587,0.7826829654075587,0.8966791643608563,0.05166041781957209,-0.0006551554820563736,-0.0006809856909661597
2004-09-22,0.6429053211352959,0.6429053211352959,0.838158577955807,0.05852058640504931,-0.01562927597391129,-0.015658536267113814
2004-09-23,0.500910727171926,0.500910727171926,0.7826829654075587,0.05547561254824829,-0.009914624735954624,-0.009942362542228748
2004-09-24,0.39713649288793873,0.39713649288793873,0.6429053211352959,0.1397776442722628,0.001698218634728878,0.0016283298125927465
2004-09-27,0.30745521751786137,0.30745521751786137,0.500910727171926,0.1419945939633699,-0.00593869105000759,-0.006009688346989275
2004-09-28,0.24102161245065387,0.24102161245065387,0.39713649288793873,0.10377423428398724,-0.001436854845507992,-0.0014887419626499856
2004-09-29,0.16644647091255751,0.16644647091255751,0.30745521751786137,0.08968127537007736,-0.0076982067576060725,-0.007743047395291111
2004-09-30,0.13214129288930543,0.13214129288930543,0.24102161245065387,0.0664336050672075,0.0028823187256234715,0.0028491019230898677
2004-10-01,0.1435626682962464,0.1435626682962464,0.16644647091255751,0.07457514153809636,0.0027729645004783755,0.002735676929709327
2004-10-04,0.14433248354841105,0.14433248354841105,0.13214129288930543,0.034305178023252086,-0.00040282540579526907,-0.0004199779948068951
2004-10-05,0.11678518627260998,0.11678518627260998,0.1435626682962464,0.011421375406940965,-0.0022774956264183543,-0.0022832063141218248
2004-10-06,0.13432446141563312,0.13432446141563312,0.14433248354841105,0.0007698152521646573,0.0024386841160813494,0.002438299208455267
2004-10-07,0.1078528151792181,0.1078528151792181,0.11678518627260998,0.027547297275801075,-0.0023196210358725528,-0.0023333946845104534
2004-10-08,0.04392400827155116,0.04392400827155116,0.13432446141563312,0.017539275143023142,-0.0031931571869640383,-0.00320192682453555
2004-10-11,0.007696135661146786,0.007696135661146786,0.1078528151792181,0.026471646236415014,0.0003443666417620242,0.0003311308186438167
2004-10-12,-0.011155234869676102,-0.011155234869676102,0.04392400827155116,0.06392880690766695,0.00012234947978387518,9.03850763300417e-05
2004-10-13,-0.026749218187338143,-0.026749218187338143,0.007696135661146786,0.036227872610404374,-2.595486869698127e-05,-4.4068805002183455e-05
2004-10-14,-0.0354919706445552,-0.0354919706445552,-0.011155234869676102,0.01885137053082289,-4.44299332880576e-06,-1.3868678594217204e-05
2004-10-15,-0.038761759201288215,-0.038761759201288215,-0.026749218187338143,0.015593983317662041,3.194893241975487e-05,2.415194076092385e-05
2004-10-18,-0.059033415817505014,-0.059033415817505014,-0.0354919706445552,0.008742752457217055,0.00042429092673084806,0.00041991955050223954
2004-10-19,-0.14031328728853898,-0.14031328728853898,-0.038761759201288215,0.0032697885567330165,0.00029703708205756706,0.00029540218777920056
2004-10-20,-0.19680508262499044,-0.19680508262499044,-0.059033415817505014,0.0202716566162168,0.0002998873383438552,0.0002897515100357468
2004-10-21,-0.18674379054656973,-0.18674379054656973,-0.14031328728853898,0.08127987147103397,-0.0017195709229595622,-0.0017602108586950791
2004-10-22,-0.13930160356838958,-0.13930160356838958,-0.19680508262499044,0.05649179533645146,0.00019857923964757457,0.00017033334197934883
2004-10-25,-0.1454832311770758,-0.1454832311770758,-0.18674379054656973,0.010061292078420714,0.0019236680597442737,0.0019186374137050632
2004-10-26,-0.13329794550852464,-0.13329794550852464,-0.13930160356838958,0.047442186978180145,-0.0027860432690408666,-0.0028097643625299568
2004-10-27,-0.12060945825853178,-0.12060945825853178,-0.1454832311770758,0.006181627608686208,-0.00034934049848411614,-0.00035243131228845925
2004-10-28,-0.12253855790685828,-0.12253855790685828,-0.13329794550852464,0.012185285668551149,0.000611977114639339,0.0006058844718050634
2004-10-29,-0.1246164401869044,-0.1246164401869044,-0.12060945825853178,0.012688487249992858,-7.254298785218402e-05,-7.888723147718045e-05
2004-11-01,-0.138855310935689,-0.138855310935689,-0.12253855790685828,0.0019290996483264933,-0.00012278735679612822,-0.00012375190662029147
2004-11-02,-0.17622298835270325,-0.17622298835270325,-0.1246164401869044,0.0020778822800461283,0.0001746558924883266,0.00017361695134830355
2004-11-03,-0.14600439562841164,-0.14600439562841164,-0.138855310935689,0.014238870748784604,-0.0035354424125519954,-0.0035425618479263876
2004-11-04,-0.15925023650158976,-0.15925023650158976,-0.17622298835270325,0.037367677417014245,0.001929392441656572,0.0019107086029480649
2004-11-05,-0.1388978795879197,-0.1388978795879197,-0.14600439562841164,0.030218592724291615,-0.0016162371078617507,-0.0016313464042238966
2004-11-08,-0.08891357861744986,-0.08891357861744986,-0.15925023650158976,0.013245840873178122,-0.0028642636768546406,-0.0028708865972912295
2004-11-09,-0.03445450966763351,-0.03445450966763351,-0.1388978795879197,0.020352356913670072,-0.001713826402331318,-0.001724002580788153
2004-11-10,0.052767897395193185,0.052767897395193185,-0.08891357861744986,0.049984300970469825,-0.0015070098070753977,-0.0015320019575606326
2004-11-11,0.20723911420448293,0.20723911420448293,-0.03445450966763351,0.05445906894981635,-0.0005807115639671778,-0.0006079410984420859
2004-11-12,0.2685848758132553,0.2685848758132553,0.052767897395193185,0.08722240706282669,-0.0003595865571931904,-0.00040319776072460375
2004-11-15,0.32136395265014084,0.32136395265014084,0.20723911420448293,0.15447121680928974,0.0003842742707295954,0.00030703866232495056
2004-11-16,0.35179560896081485,0.35179560896081485,0.2685848758132553,0.061345761608772365,-0.00014915805945205223,-0.00017983094025643843
2004-11-17,0.5026980076809411,0.5026980076809411,0.32136395265014084,0.05277907683688554,0.004463453544740608,0.004437064006322165
2004-11-18,0.6286060732585144,0.6286060732585144,0.35179560896081485,0.030431656310674016,0.0006425139772120287,0.0006272981490566917
2004-11-19,0.539679805529978,0.539679805529978,0.5026980076809411,0.15090239872012623,-0.009898105903313357,-0.009973557102673421
2004-11-22,0.4935659342662886,0.4935659342662886,0.6286060732585144,0.12590806557757328,0.002338192813012508,0.0022752387802237213
2004-11-23,0.5116825519199315,0.5116825519199315,0.539679805529978,0.0889262677285364,0.003599973556100542,0.003555510422236274
2004-11-24,0.47781382896664104,0.47781382896664104,0.4935659342662886,0.04611387126368938,-0.001907912273226357,-0.0019309692088582016
2004-11-26,0.41518739777475566,0.41518739777475566,0.5116825519199315,0.01811661765364292,-0.0009454591655510273,-0.0009545174743778487
2004-11-29,0.340362642268374,0.340362642268374,0.47781382896664104,0.033868722953290464,-0.0035381955567413996,-0.0035551299182180448
2004-11-30,0.2870377082669234,0.2870377082669234,0.41518739777475566,0.06262643119188538,-0.00038703070313667894,-0.0004183439187326216
2004-12-01,0.45561721741447453,0.45561721741447453,0.340362642268374,0.07482475550638168,0.00717953876797507,0.007142126390221879
2004-12-02,0.6096880437905429,0.6096880437905429,0.2870377082669234,0.05332493400145061,0.0008395698187297098,0.0008129073517289845
2004-12-03,0.7397920291936952,0.7397920291936952,0.45561721741447453,0.16857950914755115,0.003322126702975787,0.0032378369484020115
2004-12-06,0.6671632927378326,0.6671632927378326,0.6096880437905429,0.15407082637606834,-0.005626870641857237,-0.00570390605504527
2004-12-07,0.5246988858616408,0.5246988858616408,0.7397920291936952,0.13010398540315238,-0.013512255472540983,-0.013577307465242558
2004-12-08,0.3835732913918864,0.3835732913918864,0.6671632927378326,0.07262873645586265,-0.011791655671324223,-0.011827970039552155
2004-12-09,0.2888005506665024,0.2888005506665024,0.5246988858616408,0.14246440687619177,-0.000198803712657356,-0.0002700359160954519
2004-12-10,0.21174825441068373,0.21174825441068373,0.3835732913918864,0.14112559446975442,-0.0026163822632449965,-0.0026869450604798738
2004-12-13,0.17166901164910803,0.17166901164910803,0.2888005506665024,0.094772740725384,0.0013773699738630363,0.0013299836035003442
2004-12-14,0.14379822048377192,0.14379822048377192,0.21174825441068373,0.07705229625581866,-0.00012054275910039453,-0.00015906890722830388
2004-12-15,0.10479378060108846,0.10479378060108846,0.17166901164910803,0.040079242761575706,-0.0007827031545653702,-0.0008027427759461581
2004-12-16,0.07257792640657648,0.07257792640657648,0.14379822048377192,0.027870791165336112,-0.0008781869816386605,-0.0008921223772213286
2004-12-17,0.09330135231102532,0.09330135231102532,0.10479378060108846,0.039004439882683456,0.0020524460797410435,0.0020329438597997017
2004-12-20,0.11308283038677783,0.11308283038677783,0.07257792640657648,0.03221585419451198,0.00016401789595024726,0.00014790996885299127
2004-12-21,0.12384872229245601,0.12384872229245601,0.09330135231102532,0.02072342590444884,0.0003506442213417893,0.0003402825083895649
2004-12-22,0.13322419846296144,0.13322419846296144,0.11308283038677783,0.019781478075752507,0.0010372510984000582,0.0010273603593621819
2004-12-23,0.13134562827044427,0.13134562827044427,0.12384872229245601,0.010765891905678185,-0.0008730329188546953,-0.0008784158648075344
2004-12-27,0.11561826651387207,0.11561826651387207,0.13322419846296144,0.009375476170505423,-0.0009456945202864055,-0.0009503822583716582
2004-12-28,0.10942269830358341,0.10942269830358341,0.13134562827044427,0.001878570192517165,0.0002471090442222005,0.0002461697591259419
2004-12-29,0.07869487170993389,0.07869487170993389,0.11561826651387207,0.015727361756572203,-0.002562081025933555,-0.002569944706811841
2004-12-30,0.05190397338015797,0.05190397338015797,0.10942269830358341,0.00619556821028866,-0.0003572357652430224,-0.00036033354934816674
2004-12-31,0.029007223409050036,0.029007223409050036,0.07869487170993389,0.030727826593649518,-0.00019707495417795173,-0.0002124388674747765
2005-01-03,-0.01013396877090426,-0.01013396877090426,0.05190397338015797,0.026790898329775922,-0.0008021027303890845,-0.0008154981795539724
2005-01-04,-0.10979683342868471,-0.10979683342868471,0.029007223409050036,0.02289674997110793,-0.0005633974284475585,-0.0005748458034331124
2005-01-05,-0.13066753268614187,-0.13066753268614187,-0.01013396877090426,0.03914119217995429,-0.00016828672318162355,-0.00018785731927160068
2005-01-06,-0.15748056455717027,-0.15748056455717027,-0.10979683342868471,0.09966286465778045,0.0007130361903173644,0.0006632047579884742
2005-01-07,-0.1881928372302586,-0.1881928372302586,-0.13066753268614187,0.02087069925745716,0.0004401295774939304,0.0004296942278652018
2005-01-10,-0.17464229997635977,-0.17464229997635977,-0.15748056455717027,0.026813031871028403,-0.0020972369247145304,-0.0021106434406500444
2005-01-11,-0.17442773071442036,-0.17442773071442036,-0.1881928372302586,0.03071227267308832,0.0005906204708010234,0.0005752643344644793
2005-01-12,-0.11499493539475575,-0.11499493539475575,-0.17464229997635977,0.01355053725389882,-0.0038489035700872295,-0.003855678838714179
2005-01-13,-0.16033707785782558,-0.16033707785782558,-0.17442773071442036,0.0002145692619394124,0.004399348871895739,0.004399241587264769
2005-01-14,-0.17269297056912633,-0.17269297056912633,-0.11499493539475575,0.05943279531966461,-0.0006358966725961839,-0.0006656130702560162
2005-01-18,-0.11852998656766943,-0.11852998656766943,-0.16033707785782558,0.045342142463069834,-0.0030550440266164944,-0.003077715097848029
2005-01-19,-0.10862473514145865,-0.10862473514145865,-0.17269297056912633,0.012355892711300748,0.0015645071077037707,0.0015583291613481204
2005-01-20,-0.1862598031175764,-0.1862598031175764,-0.11852998656766943,0.0541629840014569,0.0011758092847610861,0.0011487277927603576
2005-01-21,-0.3663274088406668,-0.3663274088406668,-0.10862473514145865,0.009905251426210779,0.0017712868606884586,0.0017663342349753532
2005-01-24,-0.5775516058937779,-0.5775516058937779,-0.1862598031175764,0.07763506797611774,0.0015996754413225831,0.0015608579073345243
2005-01-25,-0.6665103545612783,-0.6665103545612783,-0.3663274088406668,0.18006760572309038,-0.001476137620583069,-0.0015661714234446143
2005-01-26,-0.721191119501273,-0.721191119501273,-0.5775516058937779,0.21122419705311107,-0.00023169902983584902,-0.00033731112836240455
2005-01-27,-0.5841126155101779,-0.5841126155101779,-0.6665103545612783,0.08895874866750042,-0.014837707379454761,-0.014882186753788511
2005-01-28,-0.6452980937874356,-0.6452980937874356,-0.721191119501273,0.05468076493999474,0.014856794926491222,0.014829454544021224
2005-01-31,-0.5745575090954957,-0.5745575090954957,-0.5841126155101779,0.1370785039910951,-0.007956855264326637,-0.008025394516322185
2005-02-01,-0.4705098041169299,-0.4705098041169299,-0.6452980937874356,0.06118547827725773,-0.005611356665963111,-0.00564194940510174
2005-02-02,-0.32264274271591953,-0.32264274271591953,-0.5745575090954957,0.07074058469193989,-0.013395648442618488,-0.013431018734964459
2005-02-03,-0.23836403221576422,-0.23836403221576422,-0.4705098041169299,0.10404770497856586,0.0020718878451409005,0.002019863992651618
2005-02-04,-0.1478626098668679,-0.1478626098668679,-0.32264274271591953,0.14786706140101036,-0.0035987751407190087,-0.003672708671419514
2005-02-07,-0.09215214508157032,-0.09215214508157032,-0.23836403221576422,0.08427871050015531,0.0003626439642104759,0.00032050460896039827
2005-02-08,0.007460924260278515,0.007460924260278515,-0.1478626098668679,0.09050142234889633,-0.0028163837419062435,-0.0028616344530806915
2005-02-09,0.16070155161849495,0.16070155161849495,-0.09215214508157032,0.055710464785297564,-0.0015055608091801103,-0.001533416041572759
2005-02-10,0.22822297944410852,0.22822297944410852,0.007460924260278515,0.09961306934184884,-3.584183734430284e-05,-8.564837201522726e-05
2005-02-11,0.2590963080283256,0.2590963080283256,0.16070155161849495,0.15324062735821642,0.0008354620829008527,0.0007588417692217445
2005-02-14,0.274348300534485,0.274348300534485,0.22822297944410852,0.06752142782561357,-0.0004215159063475856,-0.0004552766202603924
2005-02-15,0.3441685474864413,0.3441685474864413,0.2590963080283256,0.030873328584217097,0.001869709904256418,0.0018542732399643095
2005-02-16,0.31096038842369267,0.31096038842369267,0.274348300534485,0.015251992506159384,-0.002570451913452713,-0.0025780779097057927
2005-02-17,0.26699255203512196,0.26699255203512196,0.3441685474864413,0.06982024695195632,-0.0016596703295797405,-0.0016945804530557186
2005-02-18,0.20272066636485456,0.20272066636485456,0.31096038842369267,0.033208159062748654,-0.005099576646890463,-0.005116180726421837
2005-02-22,0.1359653522674829,0.1359653522674829,0.26699255203512196,0.043967836388570714,-0.003186920738060937,-0.0032089046562552223
2005-02-23,0.10978474691798529,0.10978474691798529,0.20272066636485456,0.0642718856702674,0.0022158431441489145,0.0021837072013137808
2005-02-24,0.1817872125884295,0.1817872125884295,0.1359653522674829,0.06675531409737165,0.0031462770702836923,0.0031128994132350067
2005-02-25,0.4507105166301454,0.4507105166301454,0.10978474691798529,0.02618060534949762,0.002137127505755102,0.002124037203080353
2005-02-28,0.6238777224335827,0.6238777224335827,0.1817872125884295,0.07200246567044422,-6.611233066880592e-05,-0.00010211356350402803
2005-03-01,0.6250479522163925,0.6250479522163925,0.4507105166301454,0.2689233040417159,-0.003935730073710914,-0.004070191725731772
2005-03-02,0.7500319681442618,0.7500319681442618,0.6238777224335827,0.17316720580343736,0.009274273706570227,0.009187690103668508
2005-03-03,0.833354645429508,0.833354645429508,0.6250479522163925,0.001170229782809784,0.0239617796130372,0.023961194498145794
2005-03-04,0.8889030969530054,0.8889030969530054,0.7500319681442618,0.12498401592786923,0.01253993072022923,0.012477438712265296
2005-03-07,0.9127146230805612,0.9127146230805612,0.833354645429508,0.08332267728524623,-0.0011422110965240257,-0.001183872435166649
2005-03-08,0.9015582887884118,0.9015582887884118,0.8889030969530054,0.05554845152349741,-0.0022865431998250656,-0.0023143174255868143
2005-03-09,0.8426219106555823,0.8426219106555823,0.9127146230805612,0.02381152612755577,-0.0062785480351912615,-0.006290453798255039
2005-03-10,0.8300623489518987,0.8300623489518987,0.9015582887884118,0.01115633429214935,0.0035904393205666123,0.0035848611534205375
2005-03-11,0.7596920227655914,0.7596920227655914,0.8426219106555823,0.05893637813282948,-0.007121304782615378,-0.007150772971681793
2005-03-14,0.7381550035264053,0.7381550035264053,0.8300623489518987,0.012559561703683664,0.0031767153964284136,0.0031704356155765716
2005-03-15,0.8254366690176036,0.8254366690176036,0.7596920227655914,0.07037032618630723,0.010136149248661824,0.01010096408556867
2005-03-16,0.7027762427098998,0.7027762427098998,0.7381550035264053,0.02153701923918616,-0.02158434245708766,-0.021595110966707253
2005-03-17,0.5884074106546384,0.5884074106546384,0.8254366690176036,0.08728166549119831,0.001744850960281127,0.0017012101275355278
2005-03-18,0.5171539940775887,0.5171539940775887,0.7027762427098998,0.1226604263077038,0.003335604506757916,0.003274274293604064
2005-03-21,0.445027410016709,0.445027410016709,0.5884074106546384,0.11436883205526138,-0.0032942219800979546,-0.0033514063961255854
2005-03-22,0.43316043626031975,0.43316043626031975,0.5171539940775887,0.07125341657704976,0.0034574292503797253,0.0034218025420912003
2005-03-23,0.3946154983816494,0.3946154983816494,0.445027410016709,0.07212658406087968,-0.0028777198855615524,-0.0029137831775919924
2005-03-24,0.36334303944471336,0.36334303944471336,0.43316043626031975,0.011866973756389232,-0.0003809647522870521,-0.00038689823916524674
2005-03-28,0.5083015156244667,0.5083015156244667,0.3946154983816494,0.03854493787867036,0.0090317701690949,0.009012497700155563
2005-03-29,0.5073228182838863,0.5073228182838863,0.36334303944471336,0.03127245893693603,-0.00531578142282746,-0.005331417652295928
2005-03-30,0.6715485455225909,0.6715485455225909,0.5083015156244667,0.14495847617975333,0.013673152062950845,0.013600672824860969
2005-03-31,0.7174458762151643,0.7174458762151643,0.5073228182838863,0.0009786973405804256,-0.0028477838988448132,-0.0028482732475151036
2005-04-01,0.809544994719086,0.809544994719086,0.6715485455225909,0.16422572723870466,0.0036759617842770757,0.0035938489206577234
2005-04-04,0.7937229985490288,0.7937229985490288,0.7174458762151643,0.0458973306925734,-0.005492481225265896,-0.005515429890612183
2005-04-05,0.7818539128251285,0.7818539128251285,0.809544994719086,0.09209911850392172,0.0,-4.604955925196086e-05
2005-04-06,0.7891565276100166,0.7891565276100166,0.7937229985490288,0.015821996170057195,0.0013609561461537328,0.0013530451480687042
2005-04-07,0.8594376850733445,0.8594376850733445,0.7818539128251285,0.01186908572390033,0.007760950205317279,0.007755015662455329
2005-04-08,0.8358404881545909,0.8358404881545909,0.7891565276100166,0.0073026147848881395,-0.00548324083046823,-0.005486892137860674
