Date,signal,pos,held,turnover,gross,net
2016-02-29,-0.11345450884545442,-0.11345450884545442,-0.07454674552900502,0.025608480706780568,0.0006102851174149901,0.0005974808770615998
2016-03-01,-0.06987900848065007,-0.06987900848065007,-0.08652392037813908,0.011977174849134062,-0.0028909071605284498,-0.002896895747953017
2016-03-02,-0.03071442967605924,-0.03071442967605924,-0.11345450884545442,0.026930588467315345,-0.0007983500071352587,-0.0008118153013689164
2016-03-03,-0.022509042266685556,-0.022509042266685556,-0.06987900848065007,0.043575500364804357,0.000791818700068708,0.0007700309498863058
2016-03-04,-0.027357010206715625,-0.027357010206715625,-0.03071442967605924,0.03916457880459083,0.00018774169957432222,0.0001681594101720268
2016-03-07,-0.07016641663185284,-0.07016641663185284,-0.022509042266685556,0.008205387409373686,0.0004326227603081605,0.00042852006660347366
2016-03-08,-0.06659194893594741,-0.06659194893594741,-0.027357010206715625,0.004847967940030069,-0.0003323809839665577,-0.00033480496793657276
2016-03-09,-0.03185998400835445,-0.03185998400835445,-0.07016641663185284,0.04280940642513722,-0.0016166139893447058,-0.0016380186925572743
2016-03-10,-0.032569358652346794,-0.032569358652346794,-0.06659194893594741,0.0035744676959054283,0.000995607610979678,0.0009938203771317252
2016-03-11,-0.0007711462172750386,-0.0007711462172750386,-0.03185998400835445,0.034731964927592965,-0.0006243476395333308,-0.0006417136219971273
2016-03-14,0.02258527898627896,0.02258527898627896,-0.032569358652346794,0.0007093746439923443,-6.13607652555499e-05,-6.171545257754607e-05
2016-03-15,0.039464318700762266,0.039464318700762266,-0.0007711462172750386,0.031798212435071756,-6.0916096728817306e-06,-2.199071589041761e-05
2016-03-16,0.08285865869224884,0.08285865869224884,0.02258527898627896,0.023356425203554,0.0003203038038186644,0.0003086255912168874
2016-03-17,0.12545311117764,0.12545311117764,0.039464318700762266,0.016879039714483304,0.0002250977398763104,0.00021665822001906874
2016-03-18,0.11314046332541194,0.11314046332541194,0.08285865869224884,0.04339433999148658,-0.0017736116782733646,-0.001795308848269108
2016-03-21,0.1063816477622932,0.1063816477622932,0.12545311117764,0.04259445248539115,0.0008678035871519997,0.0008465063609093041
2016-03-22,0.10804134905696766,0.10804134905696766,0.11314046332541194,0.012312647852228048,0.0004411013562712875,0.00043494503234517347
2016-03-23,0.0953057744016792,0.0953057744016792,0.1063816477622932,0.006758815563118747,-0.00019672518291935514,-0.00020010459070091453
2016-03-24,0.08174627500356163,0.08174627500356163,0.10804134905696766,0.001659701294674465,0.00048046456355927,0.00047963471291193277
2016-03-28,0.062388732918936915,0.062388732918936915,0.0953057744016792,0.012735574655288462,-0.001177940441407851,-0.0011843082287354952
2016-03-29,0.22211039893128115,0.22211039893128115,0.08174627500356163,0.01355949939811757,0.0017863653527801153,0.0017795856030810564
