Date,Adj Close,Close,High,Low,Open,Volume
2000-01-03,12.497673034667969,24.3125,24.5,23.84375,23.84375,5055000
2000-01-04,12.33703899383545,24.0,24.875,24.0,24.3125,6181400
2000-01-05,12.626187324523926,24.5625,25.09375,24.0,24.0,6398600
2000-01-06,13.268738746643066,25.8125,26.125,25.28125,25.28125,5140600
2000-01-07,13.702468872070312,26.65625,27.5625,26.375,26.375,6360200
2000-01-10,13.252676010131836,25.78125,27.28125,25.75,26.65625,3682200
2000-01-11,13.043841361999512,25.375,26.59375,25.375,25.78125,3945600
2000-01-12,13.268738746643066,25.8125,26.15625,25.5625,25.5625,3401000
2000-01-13,13.413315773010254,26.09375,26.6875,26.03125,26.03125,3129400
2000-01-14,13.34906005859375,25.96875,26.4375,25.9375,26.09375,3044400
2000-01-18,12.915831565856934,24.96875,25.875,24.9375,25.875,4054200
2000-01-19,12.754188537597656,24.65625,25.34375,24.65625,24.96875,3424600
2000-01-20,12.188410758972168,23.5625,24.96875,23.53125,24.65625,4279200
2000-01-21,12.253066062927246,23.6875,23.96875,22.8125,23.5625,5000000
2000-01-24,11.719629287719727,22.65625,23.625,22.53125,23.625,5385600
2000-01-25,11.283172607421875,21.8125,22.5,21.28125,22.5,6084200
2000-01-26,11.622632026672363,22.46875,22.84375,21.6875,21.8125,4188200
2000-01-27,11.525643348693848,22.28125,22.78125,22.0,22.46875,3340800
2000-01-28,11.250837326049805,21.75,22.59375,21.75,22.28125,4851600
2000-01-31,10.976031303405762,21.21875,21.96875,21.21875,21.75,3677000
2000-02-01,11.170013427734375,21.59375,22.03125,21.375,21.375,2930200
2000-02-02,11.234676361083984,21.71875,22.375,21.4375,21.59375,2933600
2000-02-03,10.943708419799805,21.15625,21.625,21.0625,21.625,4343400
2000-02-04,10.943708419799805,21.15625,21.40625,20.625,21.15625,4122000
2000-02-07,10.668904304504395,20.625,20.90625,20.375,20.90625,4089800
2000-02-08,10.604238510131836,20.5,20.75,20.0,20.625,5848400
2000-02-09,10.119294166564941,19.5625,20.59375,19.5625,20.5,5934800
2000-02-10,9.844480514526367,19.03125,19.78125,18.8125,19.5625,5807400
2000-02-11,9.311039924621582,18.0,18.9375,17.4375,18.9375,11944800
2000-02-14,9.989974021911621,19.3125,19.46875,18.125,18.125,6787800
2000-02-15,10.345602035522461,20.0,20.375,19.3125,19.3125,6048200
2000-02-16,10.135452270507812,19.59375,20.3125,19.40625,20.0,3881400
2000-02-17,10.006131172180176,19.34375,19.5625,18.84375,19.5625,3824200
2000-02-18,9.747491836547852,18.84375,19.1875,18.6875,19.1875,3017800
2000-02-22,9.909150123596191,19.15625,19.4375,18.75,18.84375,4028800
2000-02-23,9.779827117919922,18.90625,19.34375,18.59375,19.15625,4894400
2000-02-24,9.375699043273926,18.125,18.9375,18.125,18.90625,4488200
2000-02-25,9.311039924621582,18.0,18.75,17.9375,18.125,4139800
